key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
BEACH_HINT_EMERGENCY_2,"Das Model versichert, dass sie keine Drogen nimmt. Einige Personen haben Drogen bei sich oder in ihren Taschen.",The model insists that she does not take drugs. Several people have drugs on their person or in their bags.,La modelo insiste en que ella no toma drogas. Hay mucha gente que lleva drogas encima o en el bolso.,La modelo insiste en que no toma drogas. Varias personas tienen drogas encima o en sus bolsos.,La mannequin insiste sur le fait qu'elle ne se drogue pas. Plusieurs personnes ont de la drogue sur elles ou dans leur sac.,La modella sostiene di non assumere droghe. Molte hanno droga addosso o all'interno delle borse.,モデルはドラッグを使用していないと強く主張している。何人かはドラッグを携行あるいはバッグの中に所持している。,모델은 본인이 마약을 하지 않는다고 주장합니다. 여러 사람이 자기 몸이나 가방에 약물을 소지하고 있습니다.,"Modelka twierdzi, że nie zażywa narkotyków. Kilka osób ma narkotyki przy sobie lub w swojej torbie.",A modelo insiste que não usou drogas. Várias pessoas estavam com drogas em posse ou nos pertences.,"Model, uyuşturucu kullanmadığı konusunda ısrarcı. Bazı kişilerin üzerinde veya çantasında uyuşturucu bulunuyor.",模特兒堅稱她不吸毒。有幾個人身上或包包裡藏有毒品。
COMPLEX_HINT_PICNIC_TITLE,Das Picknick ,The picnic ,El pícnic ,El pícnic ,La sortie pique-nique ,Il picnic ,ピクニック ,피크닉 ,Piknik ,O piquenique ,Piknik ,野餐 
BEACH_HINT_EMERGENCY_1,Was sind die Symptome des kranken Models?,What are the sick model’s symptoms?,¿Cuáles son los síntomas de la modelo enferma?,¿Cuáles son los síntomas de la modelo enferma?,Quels sont les symptômes du mannequin mal en point ?,Quali sono i sintomi della modella malata?,体調不良のモデルの症状は何だろうか？,아픈 모델의 증상은 무엇인가요?,Jakie są objawy chorej modelki?,Quais são os sintomas da modelo que está passando mal?,Hasta modelin semptomları neler?,不舒服的模特兒的症狀是什麼？
HINT_ASSUMPTIONS_BUTTON,Hast du all deine Annahmen noch einmal überdacht? ,Have you reexamined all your assumptions? ,¿Has repasado todas tus conjeturas? ,¿Repasaste todas tus conjeturas? ,Avez-vous revu toutes vos hypothèses ? ,Hai riesaminato tutte le tue ipotesi? ,推理を全部見直してみましたか？ ,추리한 내용을 다시 한 번 확인해 보시겠어요? ,Może musisz przemyśleć sobie swoje założenia? ,Já conferiu todas as suposições? ,Tüm varsayımlarını yeniden inceledin mi? ,你有重新檢視過自己的假設嗎？ 
AUCTION_HINT_LOTS_TITLE,Objekte zum Verkauf,Lots for sale,Los lotes a la venta,Lotes a la venta,Lots à vendre,Lotti in vendita,沢山の売り物,판매 물품,Numery na sprzedaż,Lotes à venda,Satışta olan parçalar,大拍賣
TALENT_SHOW_HINT_RESULTS_3,Die Magierin kam nicht unter die ersten drei. ,The magician did not place in the top three. ,La maga no entró en los tres primeros puestos. ,Quien hizo el acto de magia no quedó entre los mejores tres. ,La magicienne n'a pas fini parmi les trois premiers. ,La maga non si è posizionata sul podio. ,マジシャンはトップ3に入らなかった。 ,마술사는 3등 안에 들지 못했습니다. ,Osoba zajmująca się magią nie znalazła się w pierwszej trójce. ,O mágico não ficou entre os três melhores. ,"Sihirbaz, ilk üçe girememiş. ",魔術師不在前三名。 
BREATHING_INTRO,"Atmen!
Atmen ist im LEBEN sehr wichtig","Breathe!
Breathing is important for LIFE","¡Respira!
Respirar es importante en la vida","¡Respira!
Respirar es importante para la VIDA","Respirez !
Il faut respirer pour VIVRE.","Respira!
Il respiro è importante per la VITA","深呼吸をして！
落ち着きましょう。","숨 쉬세요!
호흡은 생명에 중요합니다","Oddychaj!
To nieodzowny element życia","Respire!
Respirar é importante para a VIDA.","Derin nefes al!
Nefes kontrolü YAŞAM için önemlidir.","呼吸！
呼吸對生命很重要"
TALENT_SHOW_HINT_RESULTS_2,"Drei Teilnehmer tragen Medaillen und zwei haben Gegenstände dabei, die sie für ihren Auftritt benötigen. ","Three contestants are wearing medals, and two are carrying items required for their performance. ",Hay tres participantes que llevan medallas y dos que llevan objetos que necesitan para su actuación. ,Tres concursantes tienen medallas y dos llevan objetos necesarios para sus actuaciones. ,Trois participants portent des médailles et deux portent des objets nécessaires à leur numéro. ,Tre concorrenti indossano le medaglie e due trasportano gli oggetti necessari all'esibizione. ,出場者3名がメダルを着用し、2名が演技に必要なアイテムを携行している。 ,"경연자 세 명은 메달을 걸고 있으며, 두 명은 공연에 필요한 물건을 들고 있습니다. ","Trzech zawodników ma na sobie medale, a dwóch ma przy sobie przedmioty niezbędne do ich występów. ",Três competidores estão com medalhas e dois estão carregando coisas necessárias para sua apresentação. ,"Üç yarışmacı madalya takıyor, ikisi ise gösterileri için gerekli olan öğeleri taşıyor. ",三位參賽者配戴獎牌，兩位參賽者攜帶表演所需的物品。 
TALENT_SHOW_HINT_RESULTS_1,Mit wem hat der Jongleur ungewollt die Bühne geteilt?,With whom did the juggler unintentionally share a stage?,¿Con quién compartió escenario el malabarista de forma inesperada?,¿Con quién compartió escenario el malabarista sin proponérselo?,Avec qui le jongleur a-t-il partagé la scène sans le vouloir ?,Il giocoliere con chi ha condiviso involontariamente il palco?,ジャグラーが意図せずにステージで共演した人物は？,저글러는 누구와 의도치 않게 무대를 함께했나요?,Z kim żongler musiał wbrew swojej woli dzielić scenę?,Com quem o malabarista compartilhou o palco involuntariamente?,Jonglör istemeden kiminle aynı sahneyi paylaşmış?,雜耍者無意間與誰同台表演？
PRISON_HINT_MESSAGE_TITLE,Die Geheimbotschaft,The secret message,El mensaje secreto,El mensaje secreto,Le message secret,Il messaggio segreto,秘密のメッセージ,비밀 메시지,Tajna wiadomość,A mensagem secreta,Gizli mesaj,秘密訊息
CHAPTER2_HINT_CORKBOARD_1,Woher kommt der Name Augie Tamine? ,Where does the name Augie Tamine come from? ,¿De dónde proviene el nombre de Augi Tamina? ,¿De dónde viene el nombre Augie Tamina? ,D'où vient le nom Augie Tamine ? ,Da dove viene il nome Augie Tamine? ,オーギー・タミンという名前の出所はどこだろうか？ ,오기 타민이라는 이름은 어디에서 유래한 걸까요? ,Skąd się wzięło nazwisko Augie Tamine? ,De onde vem o nome Augie Tamine? ,Augie Tamine adı nereden geliyor? ,奧吉·泰米這個名字從何而來？ 
CHAPTER2_HINT_CORKBOARD_3,"Nur zwei Porträts sind nötig, um dieses Rätsel zu lösen. ",Only two portraits are needed to solve this puzzle. ,Solo hacen falta dos retratos para resolver este puzle. ,Solo se necesitan dos retratos para resolver este rompecabezas. ,Résoudre cette énigme ne nécessite que deux portraits. ,Servono solo due ritratti per risolvere questo enigma. ,このパズルを解くために必要な自画像は2つだけだ。 ,이 퍼즐은 초상화 두 개만으로 풀 수 있습니다. ,Do rozwiązania tej zagadki potrzebne są tylko dwa portrety. ,Apenas dois retratos são necessários para resolver este quebra-cabeça. ,Bu bulmacayı çözmek için yalnızca iki fotoğraf gerekiyor. ,只要兩張肖像就可以解決這個難題。 
CHAPTER2_HINT_CORKBOARD_2,"Obwohl der Mann am Telefon, der sich „Robbie“ nennt, noch nie zuvor gesehen wurde, sind mehrere Gegenstände in der Szene bekannt. ","While the man on the phone calling himself “Robbie” has not been seen before, several objects in the scene have. ","Aunque no habíamos visto antes al hombre del teléfono que se hace llamar «Robbie», varios objetos de la escena deberían resultar familiares. ","Aunque es la primera vez que se ve al hombre al teléfono que pide que lo llamen «Robbie», otros objetos ya han aparecido antes. ","L'homme au téléphone se faisant appeler « Robbie » n'a jamais été vu auparavant. En revanche, plusieurs objets dans la scène ont déjà été aperçus. ","Mentre l'uomo al telefono che si fa chiamare ""Robbie"" non è mai stato visto prima, altri oggetti nella scena sì. ",「ロビー」を名乗る電話口の男はこれまで誰も見かけていないが、現場内のいくつかの物体は目撃されている。 ,"전화로 본인을 '로비'라고 한 남자는 이전에 본 적 없지만, 장면 속 여러 물건은 본 적 있습니다. ","Mężczyzna po drugiej stronie linii, który przedstawia się jako „Robbie”, nie był wcześniej widziany. Za to widzieliśmy już kilka pokazanych tu przedmiotów. ","Ao contrário do homem no telefone que disse ser “Robbie”, muitos objetos no local já tinham sido vistos antes. ","Telefonda kendine ""Robbie"" diye seslenen kişiyi daha önce görmemiş olsak da ekrandaki diğer birkaç nesneyi daha önce görmüştük. ",雖然電話中自稱「羅比」的男子以前沒見過，但現場某些物體卻曾經見過。 
BEACH_HINT_MODELS_1,Was für körperliche Merkmale einer Person werden sich wahrscheinlich nicht ändern?,What physical features of a person are unlikely to change?,¿Qué rasgos de una persona es poco probable que cambien?,¿Qué características físicas de una persona por lo general no cambian?,Quelles caractéristiques physiques d'une personne ont peu de chances de changer ?,"In una persona, quali caratteristiche fisiche tendono a non cambiare?",おそらく後天的に変化しないであろうと思われる身体的特徴は何か？,한 사람의 신체적 특징 중에서 바뀔 가능성이 낮은 건 무엇일까요?,Jakie cechy fizyczne osoby raczej nigdy się nie zmieniają?,Que características físicas de uma pessoa praticamente não mudam?,Bir insanın hangi fiziksel özelliklerini değiştirmesi olası değildir?,一個人的哪些身體特徵不太可能會改變？
BEACH_HINT_MODELS_2,Die drei Models sind unterschiedlich groß. Ihre Kosmetik und Accessoires können ihre Vorder- und Rückseiten miteinander verbinden.,The three models are different heights. Their cosmetics and accessories can link their fronts to their backs.,Las tres modelos son de alturas distintas. Puedes relacionar su aspecto por delante y por detrás con la ayuda de sus productos cosméticos y accesorios.,Las tres modelos son de distinta altura. Sus maquillajes y accesorios pueden unir cómo son por delante con cómo son por detrás.,Les trois mannequins ont des tailles différentes. Leurs accessoires et leur maquillage permettent de déterminer qui est qui de face et de dos.,"Le tre modelle hanno altezze diverse. I loro cosmetici e i loro accessori possono collegare i loro lati, anteriori e posteriori.",3人のモデルはそれぞれ身長が異なっている。彼女らの化粧品やアクセサリーは、体の前面と背面で結び付けることができる。,세 모델은 각자 키가 다릅니다. 모델의 화장품과 액세서리는 앞면과 뒷면을 연결할 수 있습니다.,Te trzy modelki są różnego wzrostu. Ich kosmetyki i inne akcesoria pomogą ci połączyć zdjęcia od przodu oraz od tyłu.,As três modelos são de alturas diferentes. Os cosméticos e os acessórios podem ligar a parte da frente com a de trás.,"Üç modelin de boyu birbirinden farklı. Makyaj malzemeleri ve aksesuarları, sırtı dönük modellerin kimliklerini belirlemene yardımcı olabilir.",三種型號的高度不同。他們的化妝品和配件可以將他們的正面和背面連接起來。
BEACH_HINT_MODELS_3,"Die Augenfarben und Schönheitsflecke der Models entsprechen Gesichtern aus dem Luxe-Katalog. Dank der Körpergröße kann bestimmt werden, welche Optionen ausgeschlossen werden.",The models’ eye colors and beauty marks match faces in the Luxe catalog. Their heights can then determine which options to rule out.,El color de ojos de las modelos y sus lunares coinciden con los rostros del catálogo de Luxe. Su altura puede determinar qué opciones descartar.,El color de ojos y los lunares de las modelos coinciden con los rostros en el catálogo de Luxe. La altura puede determinar qué opciones descartar.,La couleur des yeux et les grains de beauté des mannequins correspondent à des visages de la liste Prestige. Leur taille peut ensuite déterminer quelles options écarter.,Il colore degli occhi e i nei delle modelle corrispondono ai volti nel catalogo Luxe. Le loro altezze determinano quali opzioni escludere.,モデルの目の色とホクロは、特別カタログの顔写真と一致している。彼女らの身長によってどの選択肢が除外できるのかが判断できる。,모델의 눈 색깔과 미용 점은 럭스 카탈로그의 얼굴과 일치합니다. 모델의 키로 특정 후보자를 배제할 수 있습니다.,Kolory oczu i pieprzyki modelek pomogą ci je dopasować do twarzy w katalogu Luxe. Ich wzrost pomoże ci wykluczyć niektóre z opcji.,A cor dos olhos das modelos e a feição correspondem aos rostos no catálogo da Luxe. A altura pode determinar as opções que podem ser descartadas.,Modellerin göz renkleri ve yüzlerindeki benler Lüks katalogda görülebilir. Boylarını kullanarak hangilerini elemen gerektiğini bulabilirsin.,模特兒的眼睛顏色和美麗標記與奢華型錄中的臉相互匹配。然後他們的身高可以決定要排除哪些選項。
