key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
NEIGHBORHOOD_HILL_PROTESTORS_SPEECH2,"Mach dir nichts draus, Mann. Andi holt es zurück! Wir werden ruckzuck wieder das Mondlicht erblicken.","Don't worry about it, man. Andi's taking it back! We'll be gazing again in no time.","Ni te rayes, tío. ¡Andi va a recuperarlo! En un periquete podremos volver a observarla.","No te preocupes, hermano. ¡Andi la recuperará! Volveremos a ver la luna en poco tiempo.","Ne vous en faites pas, les gars. Andi va le récupérer ! On reprendra notre contemplation en un rien de temps.","Tranquillo, cioè. La riprende Andi! Rifisseremo la luna in un lampo, cioè.","心配するなって。
アンディが取り戻してくれる！またすぐに月見ができるようになるさ。",걱정하지 마. 앤디가 되찾을 거니까! 금방 다시 달을 볼 수 있을 거야.,Nie martw się. Andi ją odzyska! Niedługo znów będziemy sobie patrzeć na księżyc.,"Não se preocupe com isso, cara. A Andi vai recuperar! Logo, logo vamos estar usando de novo.","Endişelenme dostum. Andi, onu geri alacak! Yakında yine izlemeye başlayacağız.",別擔心，老兄。安地會把它帶回來！我們很快就能再次觀賞。
NEIGHBORHOOD_HILL_PROTESTORS_SPEECH3,Hast du das Krachen gehört?,Did you hear that crash?,¿Habéis oído ese estruendo?,¿Escuchaste ese ruido?,Vous avez entendu cet énorme bruit ?,"Cioè, sentito che botto?",あの衝突音が聴こえたか？,그 충돌 사고 들었어?,Słyszeliście to uderzenie?,Ouviu esse barulho de batida?,Çarpma sesini duydunuz mu?,你有聽到撞擊聲嗎？
NEIGHBORHOOD_HILL_PROTESTORS_SPEECH4,"Jetzt versucht Penny auch noch, die Anzugträger zu rekrutieren?",Now Penny's trying to recruit the suits?,¿Qué hace Penny? ¿Intenta reclutar a los trajeados?,¿Penny intenta reclutar a los de cuello blanco?,"Maintenant, Penny essaie de recruter les cols blancs ?","Cioè, Penny recluta i colletti bianchi?",ペニーって、今度は職員を勧誘しようとしてるの？,페니는 이제 양복쟁이를 모집하는 거야?,Penny próbuje zrekrutować garnitury?,Agora a Penny está tentando recrutar os executivos?,"Penny, şimdi de çalışanları mı safımıza çekmeye çalışıyor?",佩妮現在想招募西裝？
EVICTION_SCENARIO_VICTORY,"Noch bevor der „Erleuchtungsprozess“ beginnen konnte, trafen OPIG-Mitarbeiter ein, die von beauftragten Handlangern unterstützt wurden, um alle Personen aus dem Gebäude zu werfen und alle Gegenstände zu beschlagnahmen. Ein Mitglied des Sicherheitspersonals wurde gegenüber einer weiblichen Anhängerin handgreiflich, woraufhin ihr Cousin auf ihn einstach, bevor der Cousin getasert und gefesselt wurde. 
 
Währenddessen versuchte Tesa Nevari vergeblich, die OPIG-Beamten von ihrem Hass zu befreien, in der Hoffnung, dadurch die Räumung der Zuflucht zu verhindern.","Before the ‘enlightenment’ process could begin, OPIG officials arrived, backed up by hired goons, to kick everyone out of the building and confiscate everything inside. One of the officers got heavy-handed with a female follower, so her cousin stabbed him, before being Tasered and restrained. 
 
Meanwhile, Tesa Nevari tried in vain to rid the OPIG officials of hatred, believing this would make them change their minds about evicting her.","Antes de empezar el proceso de «iluminación», llegaron los representantes de la GICO junto a unos matones a sueldo para echar a todo el mundo del edificio y confiscar lo que hubiera dentro. Uno de los agentes llegó a las manos con una seguidora. Su primo lo apuñaló y, en consecuencia, lo dispararon con una pistola eléctrica para inmovilizarlo.
 
Al mismo tiempo, Tesa Nevari intentó, sin resultado, quitarle el odio a uno de los agentes de la GICO, creyendo que así cambiaría de opinión y no la desahuciarían.","Antes de que comenzara el proceso de «iluminación», llegaron funcionarios del GIPO, respaldados por matones a sueldo, para echar a todos fuera del edificio y confiscar todo dentro. Uno de los agentes se ensañó con una seguidora, así que su primo lo apuñaló, antes de ser electrocutado y contenido. 
 
Mientras tanto, Tesa Nevari intentó sin éxito librar de odio a los funcionarios del GIPO, creyendo que así cambiarían de opinión sobre su desalojo.","Avant que le processus « d'illumination » ne puisse commencer, les responsables d'OPIG sont arrivés flanqués de leurs hommes de main afin d'expulser tout le monde du bâtiment et de confisquer tout ce qui s'y trouvait. L'un des officiers a eu la main lourde sur l'une des disciples, son cousin l'a donc poignardé avant d'être tasé et maîtrisé. 
 
Pendant ce temps, Tesa Nevari a essayé en vain de débarrasser les responsables d'OPIG de leur haine, croyant que grâce à cela, ils changeraient d'avis au sujet de son expulsion.","Prima del processo di ""illuminazione"", sono arrivati i funzionari dell'OPIG con alcuni sgherri per sgomberare l'edificio e confiscare tutto. Uno degli agenti ha usato le maniere forti con una seguace. Per difenderla, suo cugino lo ha pugnalato, per poi essere colpito con il taser e arrestato.
 
Nel frattempo, Tesa Nevari ha cercato invano di liberare i funzionari dell'OPIG dall'odio, credendo che avrebbero cambiato idea sullo sfratto.","「啓発」治療が始まる直前に、雇われた悪党たちを連れたOPIG職員たちがやって来て、全員を建物から追い出し、内部にある物すべてを押収した。職員の一人が女性信者を手荒く扱ったため、彼女のいとこが彼を刺し、テーザー銃で撃たれて拘束された。 
 
そんな中、テサ・ネヴァリがOPIG職員の憎悪の念を取り除き、彼女を追い出そうとする彼らの気を変えてしまおうという無駄な試みに出ていた。","'계몽' 절차가 시작되기도 전에 OPIG 직원이 폭력배를 지원군으로 고용하여 나타나더니 모두를 건물 밖으로 쫓아내고 안에 있던 모든 것을 압수했습니다. OPIG 쪽 관리자 한 명이 여성 추종자에게 고압적인 태도를 취했고, 여성의 사촌은 그 관리자를 칼로 찔렀다가 테이저건을 맞고 제지당합니다. 
 
한편, 테사 네바리는 OPIG 직원들의 증오를 없애려는 시도를 합니다. 그렇게 하면 자신을 쫓아내려는 그들의 마음이 바뀔 거라고 믿었기 때문이죠. 하지만, 헛수고였습니다.","Tuż przed rozpoczęcie procesu „oświecania” zjawili się przedstawiciele MGSO – wspierani przez ochroniarzy – aby wyrzucić wszystkich z budynku i skonfiskować wszystko, co znajdowało się na jego terenie. Jeden z ochroniarzy złapał jedną zwolenniczkę, więc jej kuzyn dźgnął go, za co został porażony paralizatorem, a następnie skrępowany. 
 
W tym samym czasie Tesa Nevari bezskutecznie próbowała pozbyć się nienawiści urzędników MGSO, wierząc, że to skłoni ich do zmiany zdania w sprawie jej eksmisji.","Antes que o processo de “iluminação” pudesse começar, os oficiais da OPIG chegaram com capangas contratados, que expulsaram todos do prédio e confiscaram tudo. Um dos oficiais pegou pesado com uma devota, então o primo dela o apunhalou e, depois, foi atingido por um taser e imobilizado. 
 
Enquanto isso, Tesa Nevari tentou, em vão, suprimir o ódio dos oficiais da OPIG, acreditando que isso poderia fazê-los mudar de ideia quanto à sua expulsão.","""Aydınlanma"" işlemi başlayamadan önce ODUG yetkilileri, binadaki herkesi kovmak ve binanın içindeki her şeye el koymak için yanlarında parayla tutulmuş haydutlar ile birlikte geldiler. Güvenlik görevlilerinden biri, bir kadın takipçiye sert davrandığı için kuzeni, şok tabancasıyla vurulup zapt edilmeden önce bu güvenlik görevlisini bıçakladı. 
 
Bu sırada Tesa Nevari, kendisinin tahliye edilmesi konusunda fikirlerini değiştirebileceğine inanarak ODUG yetkililerini nefretten arındırmaya çalıştı.","在「啟示」程序活動開始之前，OPIG 官員抵達，在僱傭打手的支援下，把所有人趕出了大樓，並扣留大樓內的所有物品。一名官員對女信徒施以暴力，因此她的表弟刺傷了他，之後他被電擊槍電擊並制伏。
 
此時，泰莎·奈法利試圖消除 OPIG 官員們的仇恨，相信這會讓他們改變心意，而不驅逐她。"
BURNING_LOCKERS_HARMONY_TITLE,DIE HARMONY FOUNDATION,THE HARMONY FOUNDATION,LA FUNDACIÓN ARMONÍA,FUNDACIÓN ARMONÍA,LA FONDATION HARMONIE,FONDAZIONE ARMONIA,ハーモニー財団,하모니 재단,FUNDACJA HARMONII,FUNDAÇÃO HARMONIA,AHENK VAKFI,荷蒙妮基金會
BURNING_LAB_JACK_SPEECH,"Diese Energie! Faszinierend! Ich denke, das wird es abschalten.",Such power! Fascinating! I think that's shut it down.,¡Menudo poder! ¡Es fascinante! Creo que lo ha apagado.,¡Cuánto poder! ¡Fascinante! Creo que eso lo apaga.,Une telle puissance ! C'est fascinant ! Je crois que ça l'a éteint.,Che potenza! Affascinante! Penso che si sia spenta.,なんというパワーだろう！素晴らしい！これは中断した方がいいな。,이런 힘이라니! 흥미로워! 이걸로 끝난 것 같군.,"Co za moc! Fascynujące! No, chyba już wyłączone.","Que poder! Fascinante! Acho que, com isso, terminamos.","Bu nasıl bir güç böyle? Olağanüstü! Sanırım bu, onu kapattı.",真強大！太厲害了！我想是那停下來的。
<!MissingKey:Tobias>,Tobias,Tobias,Tobias,Tobias,Tobias,Tobias,トバイアス,토비아스,Tobias,Tobias,Tobias,圖比亞斯
BURNING_LOCKERS_BE_READY_LABEL,SEID BEREIT!,BE READY!,¡PREPÁRATE!,¡PREPÁRATE!,PRÉPAREZ-VOUS !,PRONTI!,準備を万全に！,대비하라!,ZAWSZE GOTOWI!,PREPARE-SE!,HAZIR OLUN!,準備好！
BURNING_NOTICEBOARD_COLD,"Plötzliche Kälte im Labor bleibt ungeklärt.
 
Warm anziehen!","Still don't know why lab has been so cold lately.
 
Dress warm!","Aún no sé por qué últimamente hace tanto frío en el laboratorio.
 
¡Llevad ropa de abrigo!","Aún no sé por qué el laboratorio ha estado tan frío últimamente.
 
¡Abríguense!","On ne sait toujours pas pourquoi il fait si froid dans le laboratoire, en ce moment.
 
Couvrez-vous !","Non ho ancora capito perché in questi giorni nel laboratorio faccia così freddo.
 
Copritevi bene!","最近研究所が何故こんなに寒いのかが謎だ。
 
暖かい服装で！","아직도 왜 연구실이 이렇게 추운지 모르겠네요.
 
따뜻하게 입으세요!","Nadal nie wiadomo, dlaczego w laboratorium zrobiło się tak zimno.
 
Ubierajcie się ciepło!","Ainda não entendo por que os laboratórios andam tão frios ultimamente.
 
Tragam agasalho!","Son zamanlarda laboratuvarın neden bu kadar soğuk olduğunu hâlâ çözemedim.
 
Sıkı giyinin!","還是不知道為什麼這間實驗室最近這麼冷。
 
多穿點！"
<!MissingKey:Coolidge>,Coolidge,Coolidge,Coolidge,Coolidge,Coolidge,Coolidge,クーリッジ,쿨리지,Coolidge,Coolidge,Coolidge,柯立芝
<!MissingKey:Penny>,Penny,Penny,Penny,Penny,Penny,Penny,ペニー,페니,Penny,Penny,Penny,佩妮
EVICTION_RADIO_TOOLTIP1,„Hab’s (*Gemurmel*). Polizei (*Rauschen*).“,"""Copy (*garbled*). Police (*distorted*).""","«Sí, (*confuso*). Policía (*distorsionado*)».",«Recibido (*ininteligible*). Policía (*distorsionado*)».,« Bien (*brouillé*). La police (*distorsion*). »,"""Ricev–(*confuso*). La polizia (*distorto*)"".",「了解（*不明瞭な声*）。警察（*ひずんだ音*）。」,"""오버(*지지직*). 경찰(*잘 안 들림*).""",„Tak (*niewyraźne*). Policja (*zakłócenia*)”.,“Câmbio (*distorcido*). Polícia (*distorcido*).”,"""Mesaj (*anlamsız sesler*). Polis ekibi (*bozuk sesler*).""",「收到（*雜訊*）。警局（*噪音*）。」
<!MissingKey:Corbyn>,Corbyn,Corbyn,Corbyn,Corbyn,Corbyn,Corbyn,コービン,코빈,Corbyn,Corbyn,Corbyn,克爾賓
EVICTION_RADIO_TOOLTIP2,„(*Rauschen*) verstanden. (*Knistern*) kommt.“,"""(*Static*) that. (*Crackle*) deployed.""",«(*Estática*) recibido. (*Chirrido*) enviada».,«(*Estática*) eso. (*Crujido*) enviado».,« (*parasites*) reçu. (*grésillement*) est en route. »,"""(*interferenza*)–vuto. (*crepitio*) è sul posto.""",「（*雑音*）した。（*パチパチ音*）を派遣した。」,"""(*정적*) 알았다. (*딸깍*) 파견했다.""", „(*Szum*) jest. (*Trzeszczenie*) już jedzie”.,“(*Estática*) ...bio. (*Ruídos*) despachado.”,"""(*parazit*) alındı. (*hışırtı*) yolda.""",「（*干擾*）到。（*雜音*）已佈署。」
<!MissingKey:Institute>,Institute,Institute,Instituto,Instituto,Faculté,Istituto,機関,기관,Instytucie,Instituto,Enstitüsü,協會
<!MissingKey:Reason>,Reason,Reason,Razón,Razón,Raisonnée,Ragione,リーズン,합리적 이성,Rozumu,Razão,Mantık,因果
ARC3_NAME,Die Maschine,The Machine,La máquina,La máquina,La machine,La macchina,機械,기계,Maszyna,A Máquina,Makine,機器
NEIGHBORHOOD_YARDS_TOBIAS_SPEECH,Aaargh! Was zur Hölle war das?,Aaargh! What the hell was that?,¡Aaah! ¿Qué narices era eso?,¡Aaaah! ¿Qué demonios fue eso?,Aaargh ! Qu'est-ce que c'était que ça ?,Aaaaah! Che caspita è successo?,あああーっ！一体何が起きたんだ？,아악! 방금 대체 뭐였지?,"Aaa! Co to było, do jasnej cholery?",Aaargh! Que diabos foi isso?,Aaaahh! O da neyin nesiydi be öyle?,啊啊啊！那是什麼啊？
NEIGHBORHOOD_JACK_SCHEDULE3,Wir müssen leider an einem Sonntag arbeiten.,Sorry we have to work on a Sunday.,Siento que tengamos que trabajar en domingo.,Lamento que debamos trabajar un domingo.,"Pardon, on doit travailler un dimanche...",Ci tocca lavorare di domenica.,日曜に出勤になることになってしまい、申し訳ない。,일요일에 근무시켜서 미안합니다.,Niestety musimy pracować w niedzielę.,Infelizmente temos que trabalhar no domingo.,Pazar günü çalışmak zorunda olduğumuz için üzgünüm.,很抱歉我們星期天也要上班。
NEIGHBORHOOD_JACK_SCHEDULE2,Erinnerung: Marmot verfügt nicht länger über Laborzugang!,Reminder: Marmot no longer has interior lab access!,Recordatorio: ¡Marmot ya no tiene acceso al interior del laboratorio!,Recordatorio: ¡Marmot ya no tiene acceso al laboratorio interior!,Rappel : Marmot n'a plus accès à l'intérieur du labo !,Promemoria: Marmot non ha più accesso al laboratorio!,注意：マーモットはもう研究所内部へのアクセス権を持っていない！,주의: 마모트는 이제 내부 연구실 접근 권한이 없습니다!,Uwaga: Marmot nie ma już dostępu do laboratorium wewnętrznego!,Lembrete: Marmot não tem mais acesso ao interior do laboratório!,"Hatırlatma: Marmot, artık dâhilî laboratuvar erişimine sahip değil!",提醒：馬默特不再允許進入內部實驗室！
NEIGHBORHOOD_JACK_SCHEDULE1,"Laborplan: 13. Juni

Frühschicht: 
    • Westlake 
    • Toussaint

Nachmittagsschicht: 
    • Nowak 
    • Marmot","Laboratory schedule: June 13

Morning shift: 
    • Westlake 
    • Toussaint

Afternoon shift: 
    • Nowak 
    • Marmot","Horario del laboratorio: 13 de junio

Turno de mañana: 
    • Westlake 
    • Toussaint

Turno de tarde: 
    • Nowak 
    • Marmot","Horario del laboratorio: 13 de junio

Turno de la mañana: 
    • Westlake 
    • Toussaint

Turno de la tarde: 
    • Nowak 
    • Marmot","Planning du laboratoire : 13 juin

Équipe du matin : 
    • Westlake 
    • Toussaint

Équipe du soir : 
    • Nowak 
    • Marmot","Orario del laboratorio: 13 giugno

Mattina: 
    • Westlake 
    • Toussaint

Pomeriggio: 
    • Nowak 
    • Marmot","研究所スケジュール：6月13日

朝のシフト： 
    • ウエストレイク 
    • トゥーサン

午後のシフト： 
    • ノーワーク 
    • マーモット","연구실 일정: 6월 13일

아침조: 
    • 웨스트레이크 
    • 투생

오후조: 
    • 노왁 
    • 마모트","Harmonogram laboratorium: 
13 czerwca

Zmiana poranna: 
    • Westlake 
    • Toussaint

Zmiana wieczorna: 
    • Nowak 
    • Marmot","Cronograma do laboratório: 13 de junho

Turno da manhã: 
    • Westlake 
    • Toussaint

Turno da tarde: 
    • Nowak 
    • Marmot","13 Haziran için laboratuvar programı:

Sabah vardiyası: 
    • Westlake 
    • Toussaint

Öğlen vardiyası: 
    • Nowak 
    • Marmot","實驗室班表：6 月 13 日

上午班：
    • 衛斯德雷
    • 圖桑

下午班：
    • 諾瓦克
    • 馬默特"
BURNING_LAB_MARIE_SPEECH,"Ich habe gesehen, wie du die Maschine angefasst hast! Du sabotierst meine Arbeit. Das ist genau wie bei Reynolds!",I saw you touch the machine! You're sabotaging my work. It's the Reynolds pitch all over again!,¡Te he visto tocando la máquina! Estás saboteando mi trabajo. ¡Otra vez la misma historia que cuando lo de Reynolds!,¡Te vi tocando la máquina! Estás saboteando mi trabajo. ¡Es como la presentación de Reynolds otra vez!,Je vous ai vu toucher à la machine ! Vous sabotez mon travail. On est reparti pour un scénario à la Reynolds !,Ti ho visto toccare la macchina! Stai sabotando il mio lavoro. Sempre il solito discorso di Reynolds!,あなたが機械を触ってたのを見たわ！私の研究を妨害しようとしてるのよ。またレイノルズのピッチが繰り返されてしまうのよ！,당신이 내 기계에 접촉하는 거 봤어! 내 연구를 방해하려는 거잖아. 이건 또 다시 레이놀즈 사태라고!,"Widziałam, jak ruszasz maszynę! Próbujesz sabotować moją pracę. Mamy powtórkę sprawy Reynoldsa!",Eu vi você encostando na máquina! Você está sabotando o meu trabalho. É a ladainha do Reynolds tudo de novo!,Makineye dokunduğunu gördüm! Çalışmalarımı sabote ediyorsun. Yine Reynolds olayına döndü her şey!,我看到你亂碰機器了！你這是在干擾我工作，根本就是雷諾茲事件的翻版！
